captain_id,signup_ts,city,vehicle_type,acquisition_channel,signup_zone_id,device_tier,app_language,age_band
CPT122706,03-01-2026 17:18,Hyderabad,Auto,fos_field,HYD-Z10,low,te,35-44
CPT113655,03-01-2026 17:29,Pune,Cab,fos_field,PUN-Z14,mid,te,35-44
CPT119726,03-01-2026 17:30,Delhi,ERickshaw,fos_field,DEL-Z15,low,hi,25-34
CPT114356,03-01-2026 17:32,Bangalore,ERickshaw,organic_app,BAN-Z06,low,mr,35-44
CPT101012,03-01-2026 17:51,Bangalore,Cab,organic_app,BAN-Z09,low,mr,18-24
CPT101667,03-01-2026 18:04,Delhi,Auto,fos_field,DEL-Z23,low,mr,35-44
CPT108190,03-01-2026 18:10,Delhi,Auto,organic_app,DEL-Z10,mid,hi,25-34
CPT109593,03-01-2026 18:11,Delhi,Auto,organic_app,DEL-Z23,mid,en,25-34
CPT120322,03-01-2026 18:19,Bangalore,Auto,organic_app,BAN-Z17,low,hi,35-44
CPT113925,03-01-2026 18:21,Delhi,ERickshaw,organic_app,DEL-Z20,mid,te,45+
CPT120618,03-01-2026 18:29,Hyderabad,Auto,fos_field,HYD-Z22,mid,hi,25-34
CPT121087,03-01-2026 18:35,Hyderabad,Auto,organic_app,HYD-Z09,mid,mr,45+
CPT109620,03-01-2026 18:43,Delhi,Auto,fos_field,DEL-Z21,low,kn,25-34
CPT111006,03-01-2026 19:00,Delhi,ERickshaw,organic_app,DEL-Z17,mid,kn,25-34
CPT105836,03-01-2026 19:11,Delhi,Auto,organic_app,DEL-Z02,low,te,18-24
CPT103534,03-01-2026 19:23,Pune,Cab,referral,PUN-Z05,low,hi,18-24
CPT117680,03-01-2026 19:35,Pune,Auto,referral,PUN-Z24,mid,mr,25-34
CPT108329,03-01-2026 19:47,Hyderabad,Cab,referral,HYD-Z09,low,mr,45+
CPT106737,03-01-2026 19:54,Hyderabad,Auto,fos_field,HYD-Z24,low,hi,25-34
CPT108665,03-01-2026 20:01,Delhi,ERickshaw,referral,DEL-Z02,low,mr,35-44
CPT122296,03-01-2026 20:17,Bangalore,Cab,organic_app,BAN-Z20,low,mr,25-34
CPT122376,03-01-2026 20:23,Pune,Auto,organic_app,PUN-Z10,low,te,35-44
CPT106823,03-01-2026 20:36,Pune,Auto,referral,PUN-Z16,mid,te,25-34
CPT113564,03-01-2026 20:45,Delhi,Cab,referral,DEL-Z11,high,kn,18-24
CPT109996,03-01-2026 20:47,Hyderabad,Cab,paid_digital,HYD-Z22,high,te,18-24
CPT108973,03-01-2026 20:50,Hyderabad,Cab,referral,HYD-Z16,low,mr,25-34
CPT109721,03-01-2026 20:51,Hyderabad,Cab,organic_app,HYD-Z10,mid,mr,25-34
CPT118012,03-01-2026 21:01,Bangalore,Auto,organic_app,BAN-Z12,low,hi,35-44
CPT111462,03-01-2026 21:02,Delhi,Auto,organic_app,DEL-Z08,high,en,25-34
CPT104547,03-01-2026 21:08,Hyderabad,Auto,referral,HYD-Z08,low,hi,45+
CPT118635,03-01-2026 21:15,Bangalore,Cab,organic_app,BAN-Z04,mid,mr,25-34
CPT101470,03-01-2026 21:34,Bangalore,ERickshaw,organic_app,BAN-Z05,low,te,25-34
CPT113838,04-01-2026 06:07,Bangalore,Auto,paid_digital,BAN-Z06,low,hi,45+
CPT103940,04-01-2026 06:09,Delhi,ERickshaw,fos_field,DEL-Z08,mid,kn,35-44
CPT105226,04-01-2026 06:52,Pune,Cab,referral,PUN-Z03,low,hi,35-44
CPT103140,04-01-2026 06:56,Delhi,ERickshaw,organic_app,DEL-Z24,low,te,18-24
CPT119062,04-01-2026 06:59,Delhi,ERickshaw,organic_app,DEL-Z23,low,en,25-34
CPT114999,04-01-2026 07:10,Delhi,ERickshaw,gc_telecalling,DEL-Z05,mid,hi,18-24
CPT115809,04-01-2026 07:29,Delhi,ERickshaw,organic_app,DEL-Z07,mid,en,45+
CPT123307,04-01-2026 07:30,Bangalore,Cab,fos_field,BAN-Z20,mid,mr,35-44
CPT103921,04-01-2026 07:30,Delhi,Cab,referral,DEL-Z16,low,mr,25-34
CPT104587,04-01-2026 07:35,Hyderabad,Auto,fos_field,HYD-Z22,mid,mr,25-34
CPT112119,04-01-2026 07:40,Pune,ERickshaw,gc_telecalling,PUN-Z23,low,hi,45+
CPT122012,04-01-2026 07:45,Pune,Cab,fos_field,PUN-Z02,mid,kn,25-34
CPT107713,04-01-2026 07:52,Delhi,ERickshaw,paid_digital,DEL-Z09,low,hi,18-24
CPT115475,04-01-2026 07:53,Delhi,ERickshaw,fos_field,DEL-Z12,mid,mr,45+
CPT106381,04-01-2026 07:55,Hyderabad,Auto,fos_field,HYD-Z08,mid,mr,45+
CPT120752,04-01-2026 07:58,Bangalore,Auto,organic_app,BAN-Z10,mid,en,25-34
CPT117998,04-01-2026 08:01,Delhi,Cab,fos_field,DEL-Z05,low,kn,35-44
CPT110972,04-01-2026 08:09,Bangalore,Auto,paid_digital,BAN-Z12,low,hi,35-44
CPT115988,04-01-2026 08:33,Hyderabad,Cab,organic_app,HYD-Z11,low,en,25-34
CPT122442,04-01-2026 08:33,Delhi,Auto,paid_digital,DEL-Z06,mid,mr,25-34
CPT117706,04-01-2026 08:39,Delhi,ERickshaw,referral,DEL-Z01,high,en,45+
CPT115879,04-01-2026 08:40,Bangalore,Cab,referral,BAN-Z19,high,te,25-34
CPT115934,04-01-2026 08:50,Delhi,Auto,referral,DEL-Z13,mid,en,25-34
CPT108484,04-01-2026 09:07,Delhi,Cab,fos_field,DEL-Z06,mid,hi,25-34
CPT111078,04-01-2026 09:13,Pune,Auto,organic_app,PUN-Z10,mid,mr,18-24
CPT101683,04-01-2026 09:20,Hyderabad,Cab,organic_app,HYD-Z01,mid,te,35-44
CPT112022,04-01-2026 09:27,Hyderabad,Auto,paid_digital,HYD-Z07,low,te,25-34
CPT100906,04-01-2026 09:27,Delhi,Auto,organic_app,DEL-Z16,mid,en,35-44
CPT117307,04-01-2026 09:28,Bangalore,Auto,fos_field,BAN-Z08,low,en,25-34
CPT124337,04-01-2026 09:34,Bangalore,Cab,referral,BAN-Z05,low,mr,18-24
CPT107459,04-01-2026 09:37,Hyderabad,Auto,paid_digital,HYD-Z05,mid,kn,35-44
CPT109246,04-01-2026 10:06,Hyderabad,Cab,paid_digital,HYD-Z03,mid,te,45+
CPT119218,04-01-2026 10:07,Delhi,ERickshaw,organic_app,DEL-Z04,mid,te,35-44
CPT104912,04-01-2026 10:17,Delhi,Cab,fos_field,DEL-Z08,mid,te,25-34
CPT119132,04-01-2026 10:24,Pune,Auto,organic_app,PUN-Z11,mid,hi,25-34
CPT121130,04-01-2026 10:35,Hyderabad,Auto,fos_field,HYD-Z07,mid,mr,18-24
CPT105521,04-01-2026 10:36,Hyderabad,Cab,paid_digital,HYD-Z18,low,hi,35-44
CPT118553,04-01-2026 11:08,Delhi,ERickshaw,organic_app,DEL-Z20,mid,hi,18-24
CPT100120,04-01-2026 11:27,Hyderabad,Cab,fos_field,HYD-Z10,low,te,18-24
CPT109329,04-01-2026 11:43,Hyderabad,Auto,referral,HYD-Z06,low,kn,25-34
CPT110737,04-01-2026 11:50,Hyderabad,Cab,organic_app,HYD-Z18,mid,en,18-24
CPT110217,04-01-2026 11:54,Hyderabad,Cab,organic_app,HYD-Z15,mid,kn,25-34
CPT120720,04-01-2026 12:03,Bangalore,Cab,organic_app,BAN-Z16,low,te,25-34
CPT116873,04-01-2026 12:21,Delhi,Auto,organic_app,DEL-Z21,mid,hi,45+
CPT101835,04-01-2026 12:25,Pune,Auto,referral,PUN-Z02,low,en,35-44
CPT109544,04-01-2026 12:27,Pune,Auto,referral,PUN-Z09,mid,te,25-34
CPT107072,04-01-2026 12:46,Hyderabad,Auto,organic_app,HYD-Z11,low,mr,25-34
CPT123128,04-01-2026 12:50,Delhi,ERickshaw,fos_field,DEL-Z04,mid,te,45+
CPT113323,04-01-2026 13:02,Hyderabad,ERickshaw,organic_app,HYD-Z01,low,mr,25-34
CPT110280,04-01-2026 13:04,Delhi,Cab,organic_app,DEL-Z05,high,te,18-24
CPT101265,04-01-2026 13:07,Delhi,ERickshaw,organic_app,DEL-Z07,high,kn,35-44
CPT120925,04-01-2026 13:14,Bangalore,Cab,organic_app,BAN-Z17,high,hi,45+
CPT104096,04-01-2026 13:29,Delhi,ERickshaw,organic_app,DEL-Z08,low,hi,25-34
CPT122563,04-01-2026 13:49,Bangalore,Auto,fos_field,BAN-Z20,low,hi,25-34
CPT121955,04-01-2026 13:55,Hyderabad,Auto,fos_field,HYD-Z20,low,en,35-44
CPT105643,04-01-2026 14:07,Hyderabad,Cab,organic_app,HYD-Z06,low,kn,25-34
CPT108653,04-01-2026 14:18,Hyderabad,Auto,organic_app,HYD-Z20,mid,en,18-24
CPT105041,04-01-2026 14:51,Bangalore,Auto,paid_digital,BAN-Z11,low,hi,25-34
CPT100561,04-01-2026 14:59,Hyderabad,Cab,organic_app,HYD-Z23,high,en,18-24
CPT110063,04-01-2026 15:15,Delhi,ERickshaw,referral,DEL-Z17,high,kn,25-34
CPT108368,04-01-2026 15:19,Bangalore,Auto,organic_app,BAN-Z19,low,kn,25-34
CPT124870,04-01-2026 15:26,Delhi,ERickshaw,referral,DEL-Z12,mid,mr,35-44
CPT101344,04-01-2026 15:36,Delhi,Auto,paid_digital,DEL-Z22,mid,hi,18-24
CPT117273,04-01-2026 15:37,Delhi,Auto,paid_digital,DEL-Z04,low,kn,25-34
CPT102672,04-01-2026 15:45,Bangalore,Cab,paid_digital,BAN-Z15,high,mr,18-24
CPT104801,04-01-2026 15:52,Pune,Cab,referral,PUN-Z01,low,kn,25-34
CPT118484,04-01-2026 15:55,Pune,Auto,paid_digital,PUN-Z16,low,kn,25-34
CPT121157,04-01-2026 16:09,Delhi,ERickshaw,referral,DEL-Z13,high,en,35-44
CPT104229,04-01-2026 16:26,Delhi,ERickshaw,fos_field,DEL-Z02,high,en,25-34
CPT107591,04-01-2026 16:28,Bangalore,Cab,referral,BAN-Z22,low,mr,25-34
CPT106130,04-01-2026 16:41,Delhi,ERickshaw,paid_digital,DEL-Z14,mid,kn,18-24
CPT108423,04-01-2026 16:41,Hyderabad,Cab,referral,HYD-Z20,mid,te,18-24
CPT118888,04-01-2026 17:22,Hyderabad,Auto,organic_app,HYD-Z21,mid,en,25-34
CPT100424,04-01-2026 17:25,Bangalore,Cab,organic_app,BAN-Z02,low,en,45+
CPT111108,04-01-2026 17:30,Pune,ERickshaw,paid_digital,PUN-Z17,mid,en,35-44
CPT123408,04-01-2026 17:37,Bangalore,Cab,organic_app,BAN-Z16,high,en,35-44
CPT106840,04-01-2026 18:18,Hyderabad,Auto,referral,HYD-Z02,mid,en,35-44
CPT113307,04-01-2026 18:23,Hyderabad,Auto,fos_field,HYD-Z09,low,en,25-34
CPT101039,04-01-2026 18:38,Delhi,ERickshaw,fos_field,DEL-Z20,low,mr,35-44
CPT107762,04-01-2026 18:49,Pune,Auto,paid_digital,PUN-Z19,low,hi,25-34
CPT103892,04-01-2026 19:23,Hyderabad,Auto,organic_app,HYD-Z02,low,mr,25-34
CPT124359,04-01-2026 19:31,Pune,Cab,referral,PUN-Z14,low,mr,18-24
CPT103760,04-01-2026 19:40,Delhi,Auto,referral,DEL-Z20,high,te,25-34
CPT121263,04-01-2026 19:53,Hyderabad,Auto,organic_app,HYD-Z03,low,mr,45+
CPT102943,04-01-2026 19:55,Delhi,Cab,referral,DEL-Z09,low,hi,25-34
CPT119122,04-01-2026 20:00,Pune,Auto,paid_digital,PUN-Z18,low,kn,25-34
CPT122799,04-01-2026 20:01,Pune,Cab,organic_app,PUN-Z18,low,hi,35-44
CPT100953,04-01-2026 20:04,Pune,Auto,referral,PUN-Z06,mid,mr,45+
CPT117296,04-01-2026 20:06,Bangalore,Cab,gc_telecalling,BAN-Z18,mid,mr,25-34
CPT121687,04-01-2026 20:08,Bangalore,Cab,organic_app,BAN-Z24,low,te,18-24
CPT109670,04-01-2026 20:15,Bangalore,Auto,referral,BAN-Z06,mid,en,18-24
CPT124331,04-01-2026 20:44,Delhi,ERickshaw,paid_digital,DEL-Z12,low,en,35-44
CPT106925,04-01-2026 20:45,Bangalore,Cab,referral,BAN-Z06,low,hi,18-24
CPT112260,04-01-2026 20:48,Bangalore,Auto,fos_field,BAN-Z17,mid,en,35-44
CPT104153,04-01-2026 20:53,Delhi,Cab,referral,DEL-Z02,high,kn,45+
CPT123840,04-01-2026 21:08,Hyderabad,ERickshaw,fos_field,HYD-Z13,mid,kn,25-34
CPT120677,04-01-2026 21:55,Hyderabad,Cab,organic_app,HYD-Z10,low,hi,18-24
CPT102635,05-01-2026 06:03,Hyderabad,Cab,gc_telecalling,HYD-Z19,low,mr,25-34
CPT119586,05-01-2026 06:04,Hyderabad,Cab,gc_telecalling,HYD-Z20,low,te,35-44
CPT121644,05-01-2026 06:10,Pune,Cab,organic_app,PUN-Z02,high,en,35-44
CPT123721,05-01-2026 06:14,Hyderabad,Auto,fos_field,HYD-Z03,low,en,45+
CPT112286,05-01-2026 06:25,Delhi,ERickshaw,gc_telecalling,DEL-Z22,high,en,25-34
CPT107780,05-01-2026 06:31,Bangalore,Auto,paid_digital,BAN-Z22,low,kn,45+
CPT102096,05-01-2026 06:53,Hyderabad,Cab,fos_field,HYD-Z08,mid,mr,18-24
CPT104195,05-01-2026 07:06,Hyderabad,Auto,paid_digital,HYD-Z11,mid,te,25-34
CPT102396,05-01-2026 07:12,Delhi,Cab,organic_app,DEL-Z04,mid,en,35-44
CPT124595,05-01-2026 07:25,Bangalore,Auto,fos_field,BAN-Z08,low,kn,25-34
CPT112787,05-01-2026 07:25,Pune,Auto,organic_app,PUN-Z17,low,kn,25-34
CPT113482,05-01-2026 07:29,Delhi,Cab,fos_field,DEL-Z02,low,mr,35-44
CPT103497,05-01-2026 07:29,Hyderabad,Cab,fos_field,HYD-Z24,mid,hi,25-34
CPT102052,05-01-2026 07:31,Hyderabad,Auto,fos_field,HYD-Z21,low,kn,25-34
CPT118714,05-01-2026 07:35,Hyderabad,Cab,organic_app,HYD-Z09,low,te,35-44
CPT104879,05-01-2026 07:55,Hyderabad,Cab,fos_field,HYD-Z10,mid,en,25-34
CPT115956,05-01-2026 08:03,Hyderabad,ERickshaw,paid_digital,HYD-Z15,low,kn,18-24
CPT108975,05-01-2026 08:05,Bangalore,Cab,referral,BAN-Z06,low,mr,25-34
CPT122068,05-01-2026 08:16,Pune,Auto,organic_app,PUN-Z12,low,hi,18-24
CPT120968,05-01-2026 08:31,Hyderabad,Auto,referral,HYD-Z16,mid,en,18-24
CPT114390,05-01-2026 08:36,Bangalore,Cab,organic_app,BAN-Z12,mid,en,18-24
CPT116876,05-01-2026 08:37,Pune,Auto,referral,PUN-Z05,low,te,35-44
CPT106064,05-01-2026 08:50,Hyderabad,Auto,fos_field,HYD-Z04,low,kn,35-44
CPT111760,05-01-2026 08:54,Delhi,Auto,organic_app,DEL-Z04,low,te,25-34
CPT110497,05-01-2026 08:59,Bangalore,Cab,organic_app,BAN-Z07,mid,en,18-24
CPT122289,05-01-2026 09:02,Bangalore,Cab,referral,BAN-Z20,low,te,45+
CPT117554,05-01-2026 09:19,Pune,Auto,fos_field,PUN-Z12,low,en,35-44
CPT119324,05-01-2026 09:26,Delhi,ERickshaw,fos_field,DEL-Z21,low,hi,25-34
CPT123697,05-01-2026 09:35,Bangalore,ERickshaw,organic_app,BAN-Z22,low,te,18-24
CPT101631,05-01-2026 09:35,Hyderabad,Cab,referral,HYD-Z13,high,te,25-34
CPT122347,05-01-2026 09:39,Bangalore,Cab,paid_digital,BAN-Z04,low,kn,35-44
CPT121380,05-01-2026 09:48,Delhi,Auto,paid_digital,DEL-Z09,high,en,25-34
CPT103451,05-01-2026 09:54,Pune,Auto,referral,PUN-Z14,mid,en,18-24
CPT113949,05-01-2026 09:55,Hyderabad,Cab,organic_app,HYD-Z15,high,en,18-24
CPT119192,05-01-2026 10:18,Pune,Cab,paid_digital,PUN-Z12,mid,mr,18-24
CPT121569,05-01-2026 10:28,Bangalore,Cab,organic_app,BAN-Z03,low,kn,18-24
CPT121329,05-01-2026 10:30,Hyderabad,Auto,fos_field,HYD-Z09,mid,kn,18-24
CPT116741,05-01-2026 10:39,Pune,Auto,referral,PUN-Z23,low,mr,35-44
CPT102206,05-01-2026 10:40,Bangalore,Cab,fos_field,BAN-Z20,mid,te,25-34
CPT102757,05-01-2026 10:41,Hyderabad,Auto,fos_field,HYD-Z06,low,te,35-44
CPT108409,05-01-2026 10:41,Bangalore,ERickshaw,organic_app,BAN-Z10,mid,en,25-34
CPT109866,05-01-2026 10:45,Delhi,Cab,paid_digital,DEL-Z06,mid,kn,35-44
CPT100964,05-01-2026 11:23,Hyderabad,Cab,referral,HYD-Z09,high,te,25-34
CPT118172,05-01-2026 11:39,Delhi,Cab,referral,DEL-Z18,low,kn,25-34
CPT124687,05-01-2026 12:00,Hyderabad,Cab,fos_field,HYD-Z12,high,en,25-34
CPT115495,05-01-2026 12:00,Hyderabad,Cab,fos_field,HYD-Z17,high,hi,35-44
CPT114451,05-01-2026 12:02,Hyderabad,ERickshaw,paid_digital,HYD-Z15,high,en,35-44
CPT111782,05-01-2026 12:23,Bangalore,Auto,fos_field,BAN-Z11,high,kn,35-44
CPT120413,05-01-2026 12:27,Pune,Cab,referral,PUN-Z11,high,en,18-24
CPT115650,05-01-2026 12:50,Delhi,Cab,organic_app,DEL-Z23,mid,en,25-34
CPT121720,05-01-2026 12:58,Bangalore,Cab,paid_digital,BAN-Z11,mid,en,35-44
CPT115613,05-01-2026 13:11,Hyderabad,Auto,fos_field,HYD-Z06,mid,te,25-34
CPT110162,05-01-2026 13:14,Hyderabad,ERickshaw,organic_app,HYD-Z22,mid,en,25-34
CPT118057,05-01-2026 13:27,Pune,Auto,organic_app,PUN-Z04,mid,en,45+
CPT113024,05-01-2026 13:32,Hyderabad,Cab,organic_app,HYD-Z07,mid,mr,25-34
CPT120174,05-01-2026 13:39,Hyderabad,Auto,organic_app,HYD-Z16,mid,mr,25-34
CPT118357,05-01-2026 13:40,Delhi,ERickshaw,referral,DEL-Z09,high,te,45+
CPT120947,05-01-2026 13:43,Hyderabad,Auto,organic_app,HYD-Z24,mid,kn,18-24
CPT110983,05-01-2026 13:50,Bangalore,Cab,fos_field,BAN-Z09,mid,mr,25-34
CPT111585,05-01-2026 13:55,Delhi,ERickshaw,organic_app,DEL-Z20,low,kn,25-34
CPT120213,05-01-2026 14:02,Pune,Auto,fos_field,PUN-Z21,low,en,35-44
CPT112686,05-01-2026 14:07,Bangalore,Cab,fos_field,BAN-Z18,mid,en,35-44
CPT108460,05-01-2026 14:11,Pune,Cab,organic_app,PUN-Z21,high,te,25-34
CPT121365,05-01-2026 14:32,Bangalore,Cab,fos_field,BAN-Z14,low,en,35-44
CPT107472,05-01-2026 14:34,Pune,Auto,gc_telecalling,PUN-Z04,high,mr,45+
CPT101387,05-01-2026 14:47,Delhi,ERickshaw,fos_field,DEL-Z10,mid,mr,25-34
CPT102376,05-01-2026 14:59,Bangalore,Auto,paid_digital,BAN-Z15,low,mr,25-34
CPT118540,05-01-2026 15:07,Pune,ERickshaw,paid_digital,PUN-Z22,low,hi,25-34
CPT118367,05-01-2026 15:15,Delhi,ERickshaw,fos_field,DEL-Z14,low,te,18-24
CPT124404,05-01-2026 15:22,Pune,Auto,fos_field,PUN-Z04,high,te,35-44
CPT114770,05-01-2026 15:36,Delhi,Cab,fos_field,DEL-Z01,low,mr,25-34
CPT108147,05-01-2026 15:46,Delhi,Cab,fos_field,DEL-Z19,mid,te,45+
CPT102527,05-01-2026 15:57,Pune,Cab,organic_app,PUN-Z10,low,mr,25-34
CPT109538,05-01-2026 16:05,Bangalore,Cab,fos_field,BAN-Z03,mid,kn,25-34
CPT112324,05-01-2026 16:15,Pune,Auto,fos_field,PUN-Z10,mid,en,25-34
CPT117525,05-01-2026 16:55,Hyderabad,Auto,referral,HYD-Z06,mid,kn,25-34
CPT114640,05-01-2026 16:59,Bangalore,Auto,referral,BAN-Z10,low,kn,35-44
CPT100596,05-01-2026 17:02,Delhi,Auto,fos_field,DEL-Z02,low,mr,25-34
CPT112591,05-01-2026 17:14,Pune,Auto,referral,PUN-Z24,low,te,35-44
CPT115293,05-01-2026 17:23,Pune,Cab,referral,PUN-Z14,mid,hi,18-24
CPT120032,05-01-2026 17:30,Hyderabad,Auto,organic_app,HYD-Z06,mid,hi,25-34
CPT120929,05-01-2026 17:33,Hyderabad,Cab,organic_app,HYD-Z24,mid,en,18-24
CPT109911,05-01-2026 17:48,Pune,ERickshaw,fos_field,PUN-Z18,mid,mr,25-34
CPT111650,05-01-2026 17:49,Pune,Cab,paid_digital,PUN-Z14,low,en,25-34
CPT115104,05-01-2026 17:55,Delhi,Auto,referral,DEL-Z17,mid,kn,35-44
CPT101548,05-01-2026 17:58,Pune,Auto,organic_app,PUN-Z12,low,en,25-34
CPT110567,05-01-2026 17:59,Pune,Auto,paid_digital,PUN-Z14,low,hi,25-34
CPT111851,05-01-2026 18:09,Pune,ERickshaw,fos_field,PUN-Z21,mid,en,25-34
CPT115865,05-01-2026 18:15,Hyderabad,Auto,organic_app,HYD-Z17,low,te,35-44
CPT105651,05-01-2026 18:23,Bangalore,Cab,fos_field,BAN-Z01,low,hi,35-44
CPT104068,05-01-2026 18:38,Hyderabad,Auto,fos_field,HYD-Z04,mid,te,25-34
CPT114345,05-01-2026 18:39,Delhi,ERickshaw,paid_digital,DEL-Z03,mid,hi,18-24
CPT113103,05-01-2026 18:39,Pune,Auto,paid_digital,PUN-Z06,low,mr,18-24
CPT102795,05-01-2026 18:41,Pune,Cab,fos_field,PUN-Z04,mid,te,35-44
CPT113569,05-01-2026 18:46,Pune,Auto,organic_app,PUN-Z11,low,kn,18-24
CPT119270,05-01-2026 18:49,Pune,ERickshaw,referral,PUN-Z17,mid,mr,18-24
CPT100196,05-01-2026 18:55,Hyderabad,Cab,gc_telecalling,HYD-Z12,mid,mr,25-34
CPT121664,05-01-2026 18:55,Hyderabad,Auto,fos_field,HYD-Z03,low,mr,25-34
CPT122194,05-01-2026 18:59,Delhi,ERickshaw,fos_field,DEL-Z10,high,hi,25-34
CPT111685,05-01-2026 19:02,Bangalore,Auto,organic_app,BAN-Z15,mid,mr,18-24
CPT100187,05-01-2026 19:04,Pune,Cab,paid_digital,PUN-Z08,high,kn,35-44
CPT108066,05-01-2026 19:04,Pune,Cab,paid_digital,PUN-Z09,low,en,25-34
CPT103097,05-01-2026 19:04,Hyderabad,Cab,referral,HYD-Z21,mid,kn,18-24
CPT112287,05-01-2026 19:17,Bangalore,Cab,fos_field,BAN-Z11,mid,hi,18-24
CPT108267,05-01-2026 19:23,Delhi,Auto,organic_app,DEL-Z17,low,kn,18-24
CPT118493,05-01-2026 19:26,Pune,Cab,referral,PUN-Z19,mid,te,25-34
CPT122730,05-01-2026 19:27,Hyderabad,Cab,referral,HYD-Z06,low,en,45+
CPT108723,05-01-2026 19:28,Bangalore,Cab,paid_digital,BAN-Z10,mid,te,35-44
CPT106887,05-01-2026 19:28,Bangalore,Cab,organic_app,BAN-Z16,mid,kn,25-34
CPT104402,05-01-2026 19:29,Hyderabad,Auto,fos_field,HYD-Z11,high,hi,18-24
CPT108671,05-01-2026 19:46,Delhi,ERickshaw,organic_app,DEL-Z03,low,te,35-44
CPT102323,05-01-2026 19:56,Hyderabad,Cab,fos_field,HYD-Z11,low,en,25-34
CPT101985,05-01-2026 19:58,Pune,Auto,paid_digital,PUN-Z03,high,hi,25-34
CPT107071,05-01-2026 20:24,Bangalore,Cab,fos_field,BAN-Z06,low,en,45+
CPT111236,05-01-2026 20:35,Delhi,Auto,referral,DEL-Z09,high,mr,18-24
CPT111574,05-01-2026 20:40,Delhi,Auto,referral,DEL-Z21,mid,mr,35-44
CPT112126,05-01-2026 20:40,Bangalore,Cab,referral,BAN-Z22,high,mr,45+
CPT105184,05-01-2026 20:49,Hyderabad,Cab,paid_digital,HYD-Z12,low,te,35-44
CPT105131,05-01-2026 20:54,Delhi,ERickshaw,paid_digital,DEL-Z11,mid,kn,35-44
CPT114222,05-01-2026 21:02,Hyderabad,Auto,referral,HYD-Z05,low,en,25-34
CPT114172,05-01-2026 21:18,Pune,Cab,referral,PUN-Z23,low,kn,45+
CPT109576,05-01-2026 21:20,Hyderabad,ERickshaw,fos_field,HYD-Z13,low,en,18-24
CPT107842,05-01-2026 21:21,Delhi,Cab,fos_field,DEL-Z17,low,hi,18-24
CPT108866,05-01-2026 21:24,Pune,Auto,referral,PUN-Z07,low,kn,45+
CPT106416,05-01-2026 21:25,Delhi,ERickshaw,organic_app,DEL-Z04,mid,te,18-24
CPT113794,05-01-2026 21:37,Pune,ERickshaw,organic_app,PUN-Z17,mid,kn,35-44
CPT105856,05-01-2026 21:39,Hyderabad,Auto,organic_app,HYD-Z01,low,te,35-44
CPT104586,05-01-2026 21:48,Hyderabad,Cab,organic_app,HYD-Z20,mid,mr,25-34
CPT116309,05-01-2026 21:50,Bangalore,Cab,organic_app,BAN-Z22,low,kn,25-34
CPT102124,06-01-2026 06:01,Bangalore,Auto,paid_digital,BAN-Z06,low,kn,35-44
CPT114025,06-01-2026 06:04,Pune,Cab,referral,PUN-Z05,low,kn,35-44
CPT108382,06-01-2026 06:06,Delhi,Cab,fos_field,DEL-Z24,mid,kn,35-44
CPT113424,06-01-2026 06:08,Hyderabad,ERickshaw,organic_app,HYD-Z24,mid,kn,45+
CPT124316,06-01-2026 06:21,Pune,Cab,fos_field,PUN-Z21,mid,kn,35-44
CPT112721,06-01-2026 06:26,Hyderabad,Auto,organic_app,HYD-Z18,high,kn,35-44
CPT120072,06-01-2026 06:34,Hyderabad,Cab,referral,HYD-Z10,mid,kn,18-24
CPT114200,06-01-2026 06:56,Hyderabad,Auto,referral,HYD-Z13,low,mr,25-34
CPT106313,06-01-2026 07:15,Hyderabad,Auto,fos_field,HYD-Z11,low,en,25-34
CPT106243,06-01-2026 07:18,Pune,Auto,fos_field,PUN-Z24,low,kn,25-34
CPT118122,06-01-2026 07:21,Bangalore,Cab,fos_field,BAN-Z12,low,en,25-34
CPT117122,06-01-2026 07:33,Bangalore,Auto,referral,BAN-Z18,mid,mr,25-34
CPT122396,06-01-2026 07:40,Pune,Auto,gc_telecalling,PUN-Z12,high,hi,25-34
CPT102271,06-01-2026 07:40,Pune,Auto,paid_digital,PUN-Z23,low,hi,25-34
CPT115736,06-01-2026 07:46,Pune,Auto,organic_app,PUN-Z10,low,mr,35-44
CPT109179,06-01-2026 07:50,Pune,Auto,paid_digital,PUN-Z03,low,te,18-24
CPT121755,06-01-2026 08:00,Hyderabad,Cab,organic_app,HYD-Z18,low,mr,25-34
CPT105743,06-01-2026 08:05,Pune,Auto,organic_app,PUN-Z19,mid,mr,35-44
CPT113195,06-01-2026 08:10,Delhi,ERickshaw,paid_digital,DEL-Z16,low,en,35-44
CPT117722,06-01-2026 08:16,Hyderabad,ERickshaw,fos_field,HYD-Z14,low,en,25-34
CPT124188,06-01-2026 08:18,Delhi,ERickshaw,paid_digital,DEL-Z24,high,kn,18-24
CPT121856,06-01-2026 08:28,Pune,Auto,fos_field,PUN-Z14,low,hi,25-34
CPT115015,06-01-2026 08:29,Delhi,ERickshaw,fos_field,DEL-Z09,mid,kn,25-34
CPT120710,06-01-2026 08:43,Delhi,ERickshaw,organic_app,DEL-Z22,mid,hi,45+
CPT116849,06-01-2026 08:46,Delhi,ERickshaw,gc_telecalling,DEL-Z07,low,mr,35-44
CPT118940,06-01-2026 08:46,Hyderabad,Cab,organic_app,HYD-Z08,low,te,25-34
CPT113231,06-01-2026 08:46,Pune,Auto,fos_field,PUN-Z16,high,en,25-34
